Date_Time,Dataset,Epoch,Slide_Win,Dim,Slide_Stride,FC_Layer_Num,FC_Dim,Decay,Val_Ratio,Topk,F1 Score,Precision,Recall,Confusion Matrix,Anomalies
"06-Oct-2022, 04:36:59",swat_60,500,10,64,1,2,128,0.0,0.1,20,0.7609734897870492,0.9436657681940701,0.6373566357181868,"[[39279, 209], [1992, 3501]]",0.1221
"06-Oct-2022, 11:04:59",swat_60,500,10,64,1,3,128,0.0,0.1,5,0.5180336453492178,0.40447715424716346,0.7203713817586018,"[[33662, 5826], [1536, 3957]]",0.1221
"06-Oct-2022, 17:56:48",swat_60,500,10,64,1,3,128,0.0,0.1,10,0.7690423162583518,0.9902467010900746,0.6284361915164756,"[[39454, 34], [2041, 3452]]",0.1221
"07-Oct-2022, 00:47:43",swat_60,500,10,64,1,3,128,0.0,0.1,20,0.7386940340588699,0.9709457456270383,0.5962133624613144,"[[39390, 98], [2218, 3275]]",0.1221
"07-Oct-2022, 07:18:05",swat_60,500,20,64,1,2,128,0.0,0.1,5,0.7631464580617124,0.9466307277628032,0.6393591844165302,"[[39280, 198], [1981, 3512]]",0.1221
"07-Oct-2022, 13:32:09",swat_60,500,20,64,1,2,128,0.0,0.1,10,0.8091455560326319,0.9858712715855573,0.6859639541234298,"[[39424, 54], [1725, 3768]]",0.1221
"10-Oct-2022, 19:31:36",swat_60,500,20,64,1,2,128,0.0,0.1,20,0.4769032258064516,0.3693783729762143,0.6728563626433642,"[[33168, 6310], [1797, 3696]]",0.1221
"10-Oct-2022, 19:59:37",swat_60,500,20,64,1,3,128,0.0,0.1,5,0.5304893671534716,0.4092706068392963,0.753868559985436,"[[33501, 5977], [1352, 4141]]",0.1221
"11-Oct-2022, 04:40:27",swat_60,500,20,64,1,3,128,0.0,0.1,10,0.7916123424598002,0.9819407008086254,0.6632077189149828,"[[39411, 67], [1850, 3643]]",0.1221
"11-Oct-2022, 12:36:41",swat_60,500,20,64,1,3,128,0.0,0.1,20,0.43779143704959733,0.3087905516519659,0.7520480611687602,"[[30231, 9247], [1362, 4131]]",0.1221
"04-Oct-2022, 01:08:07",swat_70,500,5,64,1,2,128,0.0,0.1,5,0.7906572514937534,0.980328752357855,0.6622974695066448,"[[39420, 73], [1855, 3638]]",0.1221
"04-Oct-2022, 07:20:30",swat_70,500,5,64,1,2,128,0.0,0.1,10,0.7026963657678781,0.9868247694334651,0.5454214454760604,"[[39453, 40], [2497, 2996]]",0.1221
"04-Oct-2022, 13:33:20",swat_70,500,5,64,1,2,128,0.0,0.1,20,0.7936030911237524,0.9670415903740518,0.6730384125250318,"[[39367, 126], [1796, 3697]]",0.1221
"04-Oct-2022, 20:25:30",swat_70,500,5,64,1,3,128,0.0,0.1,5,0.8293232312890346,0.9478118417973321,0.7373020207536866,"[[39270, 223], [1443, 4050]]",0.1221
"05-Oct-2022, 03:17:41",swat_70,500,5,64,1,3,128,0.0,0.1,10,0.5204278216966718,0.4097708965372947,0.7130893864918988,"[[33851, 5642], [1576, 3917]]",0.1221
"05-Oct-2022, 10:09:42",swat_70,500,5,64,1,3,128,0.0,0.1,20,0.7144742630884294,0.9027237354085603,0.5912980156562898,"[[39143, 350], [2245, 3248]]",0.1221
"05-Oct-2022, 17:04:45",swat_70,500,10,64,1,2,128,0.0,0.1,5,0.7592427616926504,0.9779116465863453,0.6206080466047698,"[[39411, 77], [2084, 3409]]",0.1221
"05-Oct-2022, 23:20:02",swat_70,500,10,64,1,2,128,0.0,0.1,10,0.7959582790091264,0.9870619946091644,0.6666666666666666,"[[39440, 48], [1831, 3662]]",0.1221
"06-Oct-2022, 05:35:19",swat_70,500,10,64,1,2,128,0.0,0.1,20,0.7038746377589353,0.8574417996337954,0.5967595121063172,"[[38943, 545], [2215, 3278]]",0.1221
"06-Oct-2022, 12:08:07",swat_70,500,10,64,1,3,128,0.0,0.1,5,0.505072985533809,0.3942553408974752,0.7021663935918442,"[[33562, 5926], [1636, 3857]]",0.1221
"06-Oct-2022, 19:00:52",swat_70,500,10,64,1,3,128,0.0,0.1,10,0.50252458145097,0.3955848503871103,0.6883306025851084,"[[33711, 5777], [1712, 3781]]",0.1221
"07-Oct-2022, 01:51:15",swat_70,500,10,64,1,3,128,0.0,0.1,20,0.45247061508615766,0.3295378989361702,0.7218277808119424,"[[31421, 8067], [1528, 3965]]",0.1221
"07-Oct-2022, 08:16:05",swat_70,500,20,64,1,2,128,0.0,0.1,5,0.5366539465756176,0.4243354866038335,0.7294738758419808,"[[34042, 5436], [1486, 4007]]",0.1221
"10-Oct-2022, 16:04:21",swat_70,500,20,64,1,2,128,0.0,0.1,10,0.8263284770988366,0.9796344647519583,0.6830511560167486,"[[39400, 78], [1741, 3752]]",0.1221
"10-Oct-2022, 20:41:23",swat_70,500,20,64,1,2,128,0.0,0.1,20,0.7513788714467543,0.900355871886121,0.6448206808665574,"[[39086, 392], [1951, 3542]]",0.1221
"10-Oct-2022, 21:14:15",swat_70,500,20,64,1,3,128,0.0,0.1,5,0.7123228853585231,0.8678702250130822,0.6038594574913526,"[[38973, 505], [2176, 3317]]",0.1221
"11-Oct-2022, 05:55:08",swat_70,500,20,64,1,3,128,0.0,0.1,10,0.7438032532920218,0.7945800579230451,0.699253595485163,"[[38485, 993], [1652, 3841]]",0.1221
"11-Oct-2022, 13:50:16",swat_70,500,20,64,1,3,128,0.0,0.1,20,0.7301726982730173,0.9224353628023353,0.6040415073730202,"[[39199, 279], [2175, 3318]]",0.1221
"04-Oct-2022, 02:13:51",swat_80,500,5,64,1,2,128,0.0,0.1,5,0.7910310228319852,0.9040486777439738,0.7032586928818496,"[[39083, 410], [1630, 3863]]",0.1221
"04-Oct-2022, 08:26:25",swat_80,500,5,64,1,2,128,0.0,0.1,10,0.816542948038176,0.978150406504065,0.7008920444201712,"[[39407, 86], [1643, 3850]]",0.1221
"04-Oct-2022, 14:44:29",swat_80,500,5,64,1,2,128,0.0,0.1,20,0.7963944856839873,0.953760162601626,0.6834152557800838,"[[39311, 182], [1739, 3754]]",0.1221
"04-Oct-2022, 21:39:11",swat_80,500,5,64,1,3,128,0.0,0.1,5,0.7538062478854178,0.9905128965312778,0.6082286546513744,"[[39461, 32], [2152, 3341]]",0.1221
"05-Oct-2022, 04:30:50",swat_80,500,5,64,1,3,128,0.0,0.1,10,0.5211349160393746,0.43267612406828565,0.6551975241216094,"[[34774, 4719], [1894, 3599]]",0.1221
"05-Oct-2022, 11:22:39",swat_80,500,5,64,1,3,128,0.0,0.1,20,0.785225420966866,0.9738614928590676,0.657928272346623,"[[39396, 97], [1879, 3614]]",0.1221
"05-Oct-2022, 18:11:38",swat_80,500,10,64,1,2,128,0.0,0.1,5,0.7768361581920904,0.9631536169059876,0.647187329328236,"[[39352, 136], [1938, 3555]]",0.1221
"06-Oct-2022, 00:26:58",swat_80,500,10,64,1,2,128,0.0,0.1,10,0.41121409139115594,0.27536589884518003,0.8117604223557254,"[[27754, 11734], [1034, 4459]]",0.1221
"06-Oct-2022, 06:41:48",swat_80,500,10,64,1,2,128,0.0,0.1,20,0.7092411720510894,0.8642427413026419,0.6014928090296742,"[[38969, 519], [2189, 3304]]",0.1221
"06-Oct-2022, 13:20:06",swat_80,500,10,64,1,3,128,0.0,0.1,5,0.6898914905768132,0.9369956548727498,0.5496085927544148,"[[39285, 203], [2474, 3019]]",0.1221
"06-Oct-2022, 20:14:47",swat_80,500,10,64,1,3,128,0.0,0.1,10,0.8050723118843011,0.9486166007905138,0.6990715456034954,"[[39280, 208], [1653, 3840]]",0.1221
"07-Oct-2022, 03:03:19",swat_80,500,10,64,1,3,128,0.0,0.1,20,0.7741674258528192,0.8720638540478906,0.6961587474968142,"[[38927, 561], [1669, 3824]]",0.1221
"07-Oct-2022, 09:22:04",swat_80,500,20,64,1,2,128,0.0,0.1,5,0.7791684344505729,0.9336553126588714,0.66866921536501,"[[39217, 261], [1820, 3673]]",0.1221
"10-Oct-2022, 17:30:57",swat_80,500,20,64,1,2,128,0.0,0.1,10,0.5278481835315526,0.4103911856868493,0.7391225195703622,"[[33645, 5833], [1433, 4060]]",0.1221
"10-Oct-2022, 22:01:14",swat_80,500,20,64,1,2,128,0.0,0.1,20,0.7823100042936882,0.9534275248560963,0.6633897687966502,"[[39300, 178], [1849, 3644]]",0.1221
"10-Oct-2022, 22:46:51",swat_80,500,20,64,1,3,128,0.0,0.1,5,0.5244683576735845,0.40462542004348684,0.7453122155470598,"[[33454, 6024], [1399, 4094]]",0.1221
"11-Oct-2022, 07:20:40",swat_80,500,20,64,1,3,128,0.0,0.1,10,0.5271585959518319,0.4066020952757462,0.7489532131804114,"[[33474, 6004], [1379, 4114]]",0.1221
"11-Oct-2022, 16:27:46",swat_80,500,20,64,1,3,128,0.0,0.1,20,0.5558206106870229,0.4932919079226098,0.6359002366648462,"[[35890, 3588], [2000, 3493]]",0.1221
"04-Oct-2022, 03:28:12",swat_90,500,5,64,1,2,128,0.0,0.1,5,0.752452915303936,0.98903053661429,0.6073184052430366,"[[39456, 37], [2157, 3336]]",0.1221
"04-Oct-2022, 09:40:58",swat_90,500,5,64,1,2,128,0.0,0.1,10,0.7307995940002256,0.9605692262081234,0.5898416166029492,"[[39360, 133], [2253, 3240]]",0.1221
"04-Oct-2022, 16:03:59",swat_90,500,5,64,1,2,128,0.0,0.1,20,0.4919628562279858,0.3794091492935481,0.6990715456034954,"[[33212, 6281], [1653, 3840]]",0.1221
"04-Oct-2022, 23:00:36",swat_90,500,5,64,1,3,128,0.0,0.1,5,0.7346340363144244,0.9719486720381976,0.592936464591298,"[[39399, 94], [2236, 3257]]",0.1221
"05-Oct-2022, 05:52:58",swat_90,500,5,64,1,3,128,0.0,0.1,10,0.7826660800703915,0.9888827126181212,0.6477334789732386,"[[39453, 40], [1935, 3558]]",0.1221
"05-Oct-2022, 12:44:20",swat_90,500,5,64,1,3,128,0.0,0.1,20,0.8201634877384196,0.9666501976284585,0.7123611869652284,"[[39358, 135], [1580, 3913]]",0.1221
"05-Oct-2022, 19:26:44",swat_90,500,10,64,1,2,128,0.0,0.1,5,0.7829204693611473,0.9740400216333153,0.655743673766612,"[[39392, 96], [1891, 3602]]",0.1221
"06-Oct-2022, 01:42:00",swat_90,500,10,64,1,2,128,0.0,0.1,10,0.701470892894137,0.8143338143338144,0.6164208993264154,"[[38716, 772], [2107, 3386]]",0.1221
"06-Oct-2022, 07:55:49",swat_90,500,10,64,1,2,128,0.0,0.1,20,0.5494301994301993,0.45132225602621107,0.7021663935918442,"[[34799, 4689], [1636, 3857]]",0.1221
"06-Oct-2022, 14:39:09",swat_90,500,10,64,1,3,128,0.0,0.1,5,0.7952062785024923,0.9527318932655654,0.6825050063717458,"[[39302, 186], [1744, 3749]]",0.1221
"06-Oct-2022, 21:37:29",swat_90,500,10,64,1,3,128,0.0,0.1,10,0.8094739048417522,0.9540513833992095,0.703076643000182,"[[39302, 186], [1631, 3862]]",0.1221
"07-Oct-2022, 04:25:16",swat_90,500,10,64,1,3,128,0.0,0.1,20,0.8124932918321347,0.9900601621763013,0.6890588021117786,"[[39450, 38], [1708, 3785]]",0.1221
"07-Oct-2022, 10:36:37",swat_90,500,20,64,1,2,128,0.0,0.1,5,0.5044518099694547,0.3921965025775801,0.7063535408701984,"[[33465, 6013], [1613, 3880]]",0.1221
"10-Oct-2022, 19:03:01",swat_90,500,20,64,1,2,128,0.0,0.1,10,0.7578924210757891,0.9577425632471505,0.6271618423448024,"[[39326, 152], [2048, 3445]]",0.1221
"10-Oct-2022, 23:40:25",swat_90,500,20,64,1,2,128,0.0,0.1,20,0.7829662261380322,0.8470662995128151,0.72801747678864,"[[38756, 722], [1494, 3999]]",0.1221
"11-Oct-2022, 00:57:16",swat_90,500,20,64,1,3,128,0.0,0.1,5,0.5418860076688113,0.42140907712524006,0.7589659566721282,"[[33754, 5724], [1324, 4169]]",0.1221
"11-Oct-2022, 08:57:16",swat_90,500,20,64,1,3,128,0.0,0.1,10,0.729038153986749,0.9788343558282209,0.580921172401238,"[[39409, 69], [2302, 3191]]",0.1221
"11-Oct-2022, 23:10:40",swat_90,500,20,64,1,3,128,0.0,0.1,20,0.7439657117076472,0.9780545670225386,0.6004005097396686,"[[39404, 74], [2195, 3298]]",0.1221
"11-Oct-2022, 06:43:08",smap_m,500,5,64,1,2,128,0.0,0.1,5,0.2547098482495522,0.1539062322280272,0.7421749305250841,"[[149752, 223164], [14102, 40594]]",0.1279
"13-Oct-2022, 05:15:19",smap_m,500,5,64,1,2,128,0.0,0.1,5,0.23735727580542615,0.1408880722916254,0.7542416264443469,"[[121356, 251560], [13442, 41254]]",0.1279
"11-Oct-2022, 07:00:56",swat_ori,150,5,64,1,2,128,0.0,0.1,5,0.5030964353835865,0.3801261534430157,0.7436334010728475,"[[329057, 66236], [14003, 40618]]",0.1214
"12-Oct-2022, 03:53:28",swat_ori,150,10,64,1,2,128,0.0,0.1,5,0.7324166808125389,0.9689202946284209,0.5924461287783087,"[[394250, 1038], [22261, 32360]]",0.1214
"12-Oct-2022, 04:02:50",swat_ori,150,5,64,1,2,128,0.0,0.1,10,0.8038736894606137,0.9294759353148954,0.7081891580161477,"[[392358, 2935], [15939, 38682]]",0.1214
"12-Oct-2022, 20:54:39",swat_ori,150,10,64,1,2,128,0.0,0.1,10,0.4704753057748877,0.3554883812340318,0.6954284981966643,"[[326420, 68868], [16636, 37985]]",0.1214
"12-Oct-2022, 22:56:53",swat_ori,150,5,64,1,2,128,0.0,0.1,20,0.5041591511235324,0.39442371111639496,0.6985042382966259,"[[336715, 58578], [16468, 38153]]",0.1214
"13-Oct-2022, 09:46:51",swat_ori,150,10,64,1,2,128,0.0,0.1,20,0.47350553505535053,0.35651706829168905,0.7047838743340473,"[[325806, 69482], [16125, 38496]]",0.1214
"11-Oct-2022, 08:56:23",smap_m_50,500,5,64,1,2,128,0.0,0.1,5,0.25154375013966374,0.15795505039874647,0.6174126078689484,"[[192891, 180025], [20926, 33770]]",0.1279
"13-Oct-2022, 09:07:07",smap_m_50,500,5,64,1,2,128,0.0,0.1,5,0.25233230961609154,0.14989115145595674,0.7968407196138657,"[[125729, 247187], [11112, 43584]]",0.1279
"11-Oct-2022, 11:31:13",smap_m_60,500,5,64,1,2,128,0.0,0.1,5,0.2871170950580499,0.17378701322698367,0.8253802837501828,"[[158289, 214627], [9551, 45145]]",0.1279
"11-Oct-2022, 14:44:05",smap_m_70,500,5,64,1,2,128,0.0,0.1,5,0.26151877972773496,0.1593549367169573,0.7287918677782653,"[[162632, 210284], [14834, 39862]]",0.1279
"13-Oct-2022, 07:46:16",smap_m_70,500,5,64,1,2,128,0.0,0.1,5,0.25066401163196605,0.15037476235914543,0.7548815269855199,"[[139631, 233285], [13407, 41289]]",0.1279
"11-Oct-2022, 16:42:13",swat_ori_10,150,5,64,1,2,128,0.0,0.1,5,0.4984079333278904,0.37933177190382866,0.7264605188480621,"[[330368, 64925], [14941, 39680]]",0.1214
"12-Oct-2022, 02:50:35",swat_ori_10,150,5,64,1,2,128,0.0,0.1,10,0.5072934911166118,0.392048349233305,0.7185148569231614,"[[334434, 60859], [15375, 39246]]",0.1214
"12-Oct-2022, 13:07:51",swat_ori_10,150,5,64,1,2,128,0.0,0.1,20,0.7531262377638205,0.9861008209110038,0.6091796195602424,"[[394824, 469], [21347, 33274]]",0.1214
"13-Oct-2022, 08:16:16",swat_ori_10,150,5,64,1,3,128,0.0,0.1,5,0.5025944134991216,0.40012143290831814,0.6756375752915545,"[[339965, 55328], [17717, 36904]]",0.1214
"11-Oct-2022, 17:34:19",swat_10,500,5,64,1,2,128,0.0,0.1,5,0.7660489403092046,0.8752632810671659,0.6808665574367376,"[[38960, 533], [1753, 3740]]",0.1221
"12-Oct-2022, 01:26:26",swat_10,500,5,64,1,2,128,0.0,0.1,10,0.7354251012145749,0.8336011016754648,0.6612051702166394,"[[38768, 725], [1861, 3632]]",0.1221
"12-Oct-2022, 10:29:09",swat_10,500,5,64,1,2,128,0.0,0.1,20,0.7714474263088429,0.9747081712062257,0.6384489350081922,"[[39402, 91], [1986, 3507]]",0.1221
"12-Oct-2022, 18:38:54",swat_10,500,5,64,1,3,128,0.0,0.1,5,0.6258882792120177,0.6185310332562689,0.6331694884398326,"[[37348, 2145], [2015, 3478]]",0.1221
"13-Oct-2022, 02:34:19",swat_10,500,5,64,1,3,128,0.0,0.1,10,0.5018041857108492,0.3747081013112987,0.7595121063171308,"[[32531, 6962], [1321, 4172]]",0.1221
"13-Oct-2022, 06:42:58",swat_10,500,5,64,1,3,128,0.0,0.1,20,0.34638783269961976,0.21892723252907814,0.8292372109958128,"[[23242, 16251], [938, 4555]]",0.1221
"13-Oct-2022, 09:06:23",swat_10,500,10,64,1,2,128,0.0,0.1,5,0.783545974483062,0.9899944413563091,0.648461678499909,"[[39452, 36], [1931, 3562]]",0.1221
"11-Oct-2022, 20:17:34",swat_ori_30,150,5,64,1,2,128,0.0,0.1,5,0.7104987586920969,0.9941713043764613,0.5527178191538054,"[[395116, 177], [24431, 30190]]",0.1214
"12-Oct-2022, 06:15:41",swat_ori_30,150,5,64,1,2,128,0.0,0.1,10,0.7753492010280479,0.9949523918779397,0.6351403306420608,"[[395117, 176], [19929, 34692]]",0.1214
"12-Oct-2022, 16:43:22",swat_ori_30,150,5,64,1,2,128,0.0,0.1,20,0.8002703321379129,0.9889538486407845,0.6720309038648139,"[[394883, 410], [17914, 36707]]",0.1214
"11-Oct-2022, 22:58:13",msl_tel,500,5,64,1,2,128,0.0,0.1,5,0.6494475138121547,0.5059177964278029,0.9070216049382716,"[[1207, 2296], [241, 2351]]",0.4253
"11-Oct-2022, 23:40:10",msl_tel,500,5,64,1,2,128,0.0,0.1,10,0.6558056872037914,0.5323395046886271,0.8541666666666666,"[[1558, 1945], [378, 2214]]",0.4253
"12-Oct-2022, 00:57:21",msl_tel,500,5,64,1,2,128,0.0,0.1,20,0.669193760023327,0.5379746835443038,0.8854166666666666,"[[1532, 1971], [297, 2295]]",0.4253
"12-Oct-2022, 02:08:32",msl_tel,500,5,64,1,3,128,0.0,0.1,5,0.8049382716049382,0.7413064673383165,0.8800154320987654,"[[2707, 796], [311, 2281]]",0.4253
"12-Oct-2022, 03:02:09",msl_tel,500,5,64,1,3,128,0.0,0.1,10,0.6666666666666666,0.8953185955786735,0.53125,"[[3342, 161], [1215, 1377]]",0.4253
"12-Oct-2022, 03:54:41",msl_tel,500,5,64,1,3,128,0.0,0.1,20,0.8155090040426315,0.7788697788697788,0.8560956790123457,"[[2873, 630], [373, 2219]]",0.4253
"12-Oct-2022, 04:42:44",msl_tel,500,10,64,1,2,128,0.0,0.1,5,0.7911314446595109,0.7275080906148867,0.8672839506172839,"[[2656, 842], [344, 2248]]",0.4256
"12-Oct-2022, 05:52:58",msl_tel,500,10,64,1,2,128,0.0,0.1,10,0.690110927543073,0.889294403892944,0.5640432098765432,"[[3316, 182], [1130, 1462]]",0.4256
"12-Oct-2022, 07:00:19",msl_tel,500,10,64,1,2,128,0.0,0.1,20,0.6564118184587268,0.5424112761137679,0.8314043209876543,"[[1680, 1818], [437, 2155]]",0.4256
"12-Oct-2022, 08:04:18",msl_tel,500,10,64,1,3,128,0.0,0.1,5,0.7525277639648599,0.6598837209302325,0.8757716049382716,"[[2328, 1170], [322, 2270]]",0.4256
"12-Oct-2022, 09:13:29",msl_tel,500,10,64,1,3,128,0.0,0.1,10,0.7656621728786678,0.7874337005303957,0.7445987654320988,"[[2977, 521], [662, 1930]]",0.4256
"12-Oct-2022, 10:09:43",msl_tel,500,10,64,1,3,128,0.0,0.1,20,0.7272727272727272,0.888641425389755,0.6157407407407407,"[[3298, 200], [996, 1596]]",0.4256
"12-Oct-2022, 11:02:29",msl_tel,500,20,64,1,2,128,0.0,0.1,5,0.7248847926267281,0.9004006868918145,0.6068672839506173,"[[3314, 174], [1019, 1573]]",0.4263
"12-Oct-2022, 11:49:55",msl_tel,500,20,64,1,2,128,0.0,0.1,10,0.696220930232558,0.9361563517915309,0.5543981481481481,"[[3390, 98], [1155, 1437]]",0.4263
"12-Oct-2022, 12:42:17",msl_tel,500,20,64,1,2,128,0.0,0.1,20,0.7783209351753454,0.8669507575757576,0.7064043209876543,"[[3207, 281], [761, 1831]]",0.4263
"12-Oct-2022, 13:36:34",msl_tel,500,20,64,1,3,128,0.0,0.1,5,0.7710843373493976,0.7771249510379945,0.7654320987654321,"[[2919, 569], [608, 1984]]",0.4263
"12-Oct-2022, 14:25:53",msl_tel,500,20,64,1,3,128,0.0,0.1,10,0.78137421919364,0.7672862453531598,0.7962962962962963,"[[2862, 626], [528, 2064]]",0.4263
"12-Oct-2022, 15:26:11",msl_tel,500,20,64,1,3,128,0.0,0.1,20,0.7726718178121187,0.8167741935483871,0.7326388888888888,"[[3062, 426], [693, 1899]]",0.4263
"11-Oct-2022, 23:00:19",msl_tel_10,500,5,64,1,2,128,0.0,0.1,5,0.722064290400175,0.8338383838383838,0.6369598765432098,"[[3174, 329], [941, 1651]]",0.4253
"11-Oct-2022, 23:44:13",msl_tel_10,500,5,64,1,2,128,0.0,0.1,10,0.7302452316076294,0.7993572084481175,0.6716820987654321,"[[3066, 437], [851, 1741]]",0.4253
"12-Oct-2022, 01:00:11",msl_tel_10,500,5,64,1,2,128,0.0,0.1,20,0.8104552535918296,0.7349246231155779,0.9027777777777778,"[[2659, 844], [252, 2340]]",0.4253
"12-Oct-2022, 02:10:45",msl_tel_10,500,5,64,1,3,128,0.0,0.1,5,0.6498213374170495,0.96,0.49074074074074076,"[[3450, 53], [1320, 1272]]",0.4253
"12-Oct-2022, 03:04:37",msl_tel_10,500,5,64,1,3,128,0.0,0.1,10,0.7954887218045112,0.7755775577557755,0.8159722222222222,"[[2891, 612], [477, 2115]]",0.4253
"12-Oct-2022, 03:56:30",msl_tel_10,500,5,64,1,3,128,0.0,0.1,20,0.6699421965317919,0.5354749248902242,0.8939043209876543,"[[1493, 2010], [275, 2317]]",0.4253
"12-Oct-2022, 04:45:20",msl_tel_10,500,10,64,1,2,128,0.0,0.1,5,0.8228388473852722,0.763618355893034,0.8923611111111112,"[[2782, 716], [279, 2313]]",0.4256
"12-Oct-2022, 05:55:49",msl_tel_10,500,10,64,1,2,128,0.0,0.1,10,0.772689700776988,0.6759259259259259,0.9012345679012346,"[[2378, 1120], [256, 2336]]",0.4256
"12-Oct-2022, 07:03:37",msl_tel_10,500,10,64,1,2,128,0.0,0.1,20,0.7703081232492996,0.8,0.7422839506172839,"[[3017, 481], [668, 1924]]",0.4256
"12-Oct-2022, 08:07:58",msl_tel_10,500,10,64,1,3,128,0.0,0.1,5,0.6891128041287786,0.9491869918699187,0.5405092592592593,"[[3423, 75], [1191, 1401]]",0.4256
"12-Oct-2022, 09:16:57",msl_tel_10,500,10,64,1,3,128,0.0,0.1,10,0.7775110044017607,0.8079002079002079,0.7496141975308642,"[[3036, 462], [649, 1943]]",0.4256
"12-Oct-2022, 10:13:14",msl_tel_10,500,10,64,1,3,128,0.0,0.1,20,0.7257861635220126,0.7951309141019752,0.6678240740740741,"[[3052, 446], [861, 1731]]",0.4256
"12-Oct-2022, 11:03:53",msl_tel_10,500,20,64,1,2,128,0.0,0.1,5,0.8058394160583942,0.7648077589192934,0.8518518518518519,"[[2809, 679], [384, 2208]]",0.4263
"12-Oct-2022, 11:52:20",msl_tel_10,500,20,64,1,2,128,0.0,0.1,10,0.7641169403283942,0.7942523948354853,0.7357253086419753,"[[2994, 494], [685, 1907]]",0.4263
"12-Oct-2022, 12:45:15",msl_tel_10,500,20,64,1,2,128,0.0,0.1,20,0.8044294294294295,0.783546617915905,0.8267746913580247,"[[2896, 592], [449, 2143]]",0.4263
"12-Oct-2022, 13:40:02",msl_tel_10,500,20,64,1,3,128,0.0,0.1,5,0.8027741655830082,0.9163780306778823,0.7145061728395061,"[[3319, 169], [740, 1852]]",0.4263
"12-Oct-2022, 14:29:44",msl_tel_10,500,20,64,1,3,128,0.0,0.1,10,0.8179515019905899,0.770201159222639,0.8715277777777778,"[[2814, 674], [333, 2259]]",0.4263
"12-Oct-2022, 15:28:28",msl_tel_10,500,20,64,1,3,128,0.0,0.1,20,0.8057634730538923,0.7826245001817521,0.8306327160493827,"[[2890, 598], [439, 2153]]",0.4263
"11-Oct-2022, 23:06:12",msl_tel_30,500,5,64,1,2,128,0.0,0.1,5,0.697459584295612,0.869314910765688,0.5825617283950617,"[[3276, 227], [1082, 1510]]",0.4253
"11-Oct-2022, 23:57:03",msl_tel_30,500,5,64,1,2,128,0.0,0.1,10,0.7828492392807745,0.8026742301458671,0.7642746913580247,"[[3016, 487], [611, 1981]]",0.4253
"12-Oct-2022, 01:06:23",msl_tel_30,500,5,64,1,2,128,0.0,0.1,20,0.6627272727272727,0.5457948589967557,0.84375,"[[1683, 1820], [405, 2187]]",0.4253
"12-Oct-2022, 02:16:18",msl_tel_30,500,5,64,1,3,128,0.0,0.1,5,0.7781305114638448,0.7166070848228794,0.8506944444444444,"[[2631, 872], [387, 2205]]",0.4253
"12-Oct-2022, 03:12:41",msl_tel_30,500,5,64,1,3,128,0.0,0.1,10,0.6867351933431228,0.9397186872069658,0.5412808641975309,"[[3413, 90], [1189, 1403]]",0.4253
"12-Oct-2022, 04:02:26",msl_tel_30,500,5,64,1,3,128,0.0,0.1,20,0.6613208922583467,0.5314111579934365,0.8746141975308642,"[[1504, 1999], [325, 2267]]",0.4253
"12-Oct-2022, 04:54:53",msl_tel_30,500,10,64,1,2,128,0.0,0.1,5,0.7298026998961579,0.7907290729072908,0.6778549382716049,"[[3033, 465], [835, 1757]]",0.4256
"12-Oct-2022, 06:07:10",msl_tel_30,500,10,64,1,2,128,0.0,0.1,10,0.647009735744089,0.5057646291059387,0.8969907407407407,"[[1226, 2272], [267, 2325]]",0.4256
"12-Oct-2022, 07:12:04",msl_tel_30,500,10,64,1,2,128,0.0,0.1,20,0.7475060962092661,0.8790406673618353,0.6504629629629629,"[[3266, 232], [906, 1686]]",0.4256
"12-Oct-2022, 08:17:43",msl_tel_30,500,10,64,1,3,128,0.0,0.1,5,0.7894837843024372,0.7857142857142857,0.7935956790123457,"[[2937, 561], [535, 2057]]",0.4256
"12-Oct-2022, 09:24:41",msl_tel_30,500,10,64,1,3,128,0.0,0.1,10,0.7356872132455615,0.7619834710743801,0.7114197530864198,"[[2922, 576], [748, 1844]]",0.4256
"12-Oct-2022, 10:21:43",msl_tel_30,500,10,64,1,3,128,0.0,0.1,20,0.7475828018926146,0.800705467372134,0.7006172839506173,"[[3046, 452], [776, 1816]]",0.4256
"12-Oct-2022, 11:12:44",msl_tel_30,500,20,64,1,2,128,0.0,0.1,5,0.7246317512274959,0.7712418300653595,0.6828703703703703,"[[2963, 525], [822, 1770]]",0.4263
"12-Oct-2022, 12:00:58",msl_tel_30,500,20,64,1,2,128,0.0,0.1,10,0.8172617911017758,0.8093797276853253,0.8256172839506173,"[[2984, 504], [452, 2140]]",0.4263
"12-Oct-2022, 12:53:30",msl_tel_30,500,20,64,1,2,128,0.0,0.1,20,0.8109076433121019,0.8375154257507199,0.7854938271604939,"[[3093, 395], [556, 2036]]",0.4263
"12-Oct-2022, 13:46:13",msl_tel_30,500,20,64,1,3,128,0.0,0.1,5,0.8072117101035344,0.751412429378531,0.8722993827160493,"[[2740, 748], [331, 2261]]",0.4263
"12-Oct-2022, 14:36:22",msl_tel_30,500,20,64,1,3,128,0.0,0.1,10,0.6267087276550999,0.4751744765702891,0.9193672839506173,"[[856, 2632], [209, 2383]]",0.4263
"12-Oct-2022, 15:37:20",msl_tel_30,500,20,64,1,3,128,0.0,0.1,20,0.6610951008645533,0.527490223142397,0.8846450617283951,"[[1434, 2054], [299, 2293]]",0.4263
